Path,Current_Day_Fire_Count,Ground_Truth,"Group VIIRS band M11, VIIRS band I2, VIIRS band I1, NDVI, EVI2, total precipitation, wind speed, wind direction, minimum temperature, maximum temperature, energy release component, specific humidity, slope, aspect, elevation, Palmer drought severity index, landcover class, forecast total precipitation, forecast wind speed, forecast wind direction, forecast temperature, forecast specific humidity, current active fires_GeminiResponse"
"PNGs\2020\fire_24104639\2020-06-25_lnglat_(-114.2173832780409, 38.353709217145884)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. The forecast for the next day is predicting a higher amount of precipitation, which would reduce the risk of a new fire starting. "
"PNGs\2018\fire_21804883\2018-06-28_lnglat_(-120.58483638652916, 45.27533530780384)\active fires_range(0.0,1000.0)_fc(4).png",4,Similar Active Fire,"Similar Active Fire.  The current active fires are relatively small, consisting of only one pixel, and the forecast suggests that the wind speed will increase from 3.9 to 6.8, which is a significant increase. The forecast also suggests no rain. These factors suggest that the current active fires might spread and grow in size, leading to a similar active fire but with a larger area. The fact that the current active fire is relatively small suggests that it would not be completely extinguished, making it unlikely to have no active fire. "
"PNGs\2018\fire_22141461\2018-10-07_lnglat_(-115.30079633241348, 44.5747310104)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The forecast for the next day includes precipitation, which would make it less likely for a new active fire to start.  There are no active fires today.  The forecast for the next day doesn't show an increase in the energy release component.  Finally, the forecast wind speed is fairly low, so it is less likely to spread embers.  In conclusion, the next day is unlikely to have a new active fire. "
"PNGs\2021\fire_25411827\2021-08-19_lnglat_(-117.71438403401605, 47.93119214614005)\active fires_range(0.0,2100.0)_fc(94).png",94,Smaller Active Fire,"Smaller Active Fire.   The forecast wind speed, which is crucial for fire spread, is predicted to be much lower than the current wind speed. In addition, the forecast total precipitation is 0.0 mm, while the current precipitation was 1.8 mm. Therefore, the overall conditions for the fire are anticipated to be more unfavorable, suggesting that the fire might become smaller."
"PNGs\2020\fire_24604426\2020-10-08_lnglat_(-119.95391845968472, 39.778049339201054)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires show a purple color, indicating zero active fires. The forecast of wind speed is low, but the forecast of precipitation is also low. This indicates that the next day will not have new active fires."
"PNGs\2021\fire_25295937\2021-07-28_lnglat_(-106.86567525644737, 45.77745116249163)\active fires_range(0.0,1930.0)_fc(14).png",14,No Active Fire,"Similar Active Fire. The current active fire image shows a small amount of fire activity and the forecast wind speed (yellow) and temperature (yellow) are relatively high indicating the fire will continue and spread. The forecast precipitation (purple) is low, suggesting little moisture to help put out the fire. The forecast specific humidity is also low (yellow), which suggests dry air, making it even more likely that the fire will continue burning."
"PNGs\2019\fire_23160511\2019-08-21_lnglat_(-106.8315240247739, 42.33910891436839)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire  The forecast precipitation is very low, the forecast wind speed is relatively low, and the forecast temperature is relatively low.  This suggests the area will not have conditions suitable for fire ignition or spread."
"PNGs\2019\fire_23410619\2019-10-26_lnglat_(-119.05502983006967, 34.31546126495426)\active fires_range(0.0,1006.0)_fc(8).png",8,Larger Active Fire,"Smaller Active Fire  The forecast wind speed is lower than the current wind speed and the forecast total precipitation is higher than the current total precipitation, suggesting that the fire will be less intense.  The forecast temperature is higher than the current temperature, which may increase the intensity of the fire, but the increase in precipitation and decrease in wind speed will offset this, resulting in a smaller fire."
"PNGs\2019\fire_23036806\2019-07-20_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires. The forecast total precipitation is low, indicating dry conditions that increase fire risk. However, the forecast wind speed is low, which means the wind won't be a major factor in fire spread.  The forecast temperature and specific humidity are mild, indicating conditions that are not conducive to ignition. Overall, the forecast conditions are not conducive to a new active fire."
"PNGs\2020\fire_24332700\2020-09-05_lnglat_(-122.23892764996224, 38.62442831206703)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires image shows no active fires. The forecast total precipitation map indicates precipitation in the area, which would decrease the risk of a new active fire. The forecast wind speed is relatively low, which is also a good sign for preventing fires from igniting and spreading. Lastly, the forecast temperature map shows slightly higher temperatures, which could increase the risk of ignition but is not a major factor considering the other elements. "
"PNGs\2019\fire_23036860\2019-07-11_lnglat_(-115.01585368667553, 44.53479029066765)\active fires_range(0.0,2136.0)_fc(23).png",23,Larger Active Fire,"Smaller Active Fire. The current active fires are small and the forecast wind speed and wind direction suggest that the fire will spread. The forecast precipitation will help contain the fire spread but it is unlikely to completely extinguish it. The forecast temperature is higher which will increase the risk of fire spread. The specific humidity is low, indicating that the air will be dry and thus increase the fire risk. Therefore, the next day will have a Smaller Active Fire."
"PNGs\2018\fire_21890019\2018-07-26_lnglat_(-116.14989994429293, 43.99956026136247)\active fires_range(0.0,2054.0)_fc(62).png",62,Smaller Active Fire,"Smaller Active Fire. The forecast wind speed is low, and the forecast wind direction is not changing much. The forecast specific humidity indicates a slight increase in moisture which can help suppress the fire. The forecast precipitation is very low, but it may be enough to slightly reduce the fire size. The forecast temperature is increasing, but this will only contribute to a slight increase in fire size. However, because the wind speed is low, the specific humidity is increasing, and the precipitation, although low, is still present, the overall effect will be to reduce the fire size."
"PNGs\2020\fire_24333012\2020-08-29_lnglat_(-105.63589699667628, 40.64309442163694)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast for the next day includes a small amount of precipitation which will dampen fuels. Also, while the wind speed is forecast to be higher, the wind direction will be changing, so the fire spread will not be greatly exacerbated.  Lastly, while the temperature is forecast to be higher, it will not be high enough to significantly dry out fuels."
"PNGs\2019\fire_23159657\2019-08-12_lnglat_(-111.5817128987632, 33.722242632939064)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.  There are currently no active fires. We can see there is a slight increase in wind speed, forecast temperature, and ERC value. Although there is a chance of precipitation in the forecast, the amount is too small to make a significant impact on fire risk.  Therefore, there is a high likelihood that a new fire could ignite. "
"PNGs\2021\fire_25548658\2021-09-22_lnglat_(-112.2062815738834, 46.17398299468568)\active fires_range(0.0,2018.0)_fc(116).png",116,Smaller Active Fire,"Smaller Active Fire. The forecast wind speed is not as high as the current wind speed. This means that the fire will not be spread as quickly, resulting in a smaller active fire. Additionally, the forecast precipitation indicates some rain is predicted, which will help to reduce the spread of the fire. "
"PNGs\2021\fire_25205362\2021-06-14_lnglat_(-108.84186187393551, 39.74240922038033)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   Here is the reasoning:   1. There are no current active fires.  2. The forecast total precipitation is 0.0 indicating no rain is predicted for the next day.  3. The forecast wind speed is less than 3.0, and the wind direction is not in the direction of potential fuel.  4. The forecast specific humidity is 0.0040976754 to 0.0052694045 indicating dry air and the forecast temperature is 21.792112 to 29.051449 which is above average. 5. Overall, dry air, warmer temperatures, and less wind speed indicate low chances of fire.  Therefore, we can conclude that the next day is unlikely to have a new active fire. "
"PNGs\2019\fire_23037424\2019-07-22_lnglat_(-114.36066310200832, 47.44974750694394)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire.   The images show that there are currently no active fires in the area. The forecast for total precipitation shows that there will be some precipitation. Even though there is a forecast for higher temperatures, the moisture from the precipitation will likely prevent the outbreak of new fires. "
"PNGs\2019\fire_22863125\2019-05-25_lnglat_(-120.79733666367041, 35.81460732206618)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires. The forecast precipitation is high, which indicates moist conditions. This would reduce the risk of new fires. The forecast wind speed and temperature are also low, which would further reduce the risk of fire ignition and spread."
"PNGs\2020\fire_24332746\2020-08-27_lnglat_(-122.23290167483688, 37.1440240679384)\active fires_range(0.0,2048.0)_fc(22).png",22,Smaller Active Fire,"Similar Active Fire. The current active fires are not going to grow substantially, because there is expected precipitation and low forecast wind speed. The forecast wind direction does not suggest a change in the active fires, which means the active fires will likely stay similar in size."
"PNGs\2019\fire_23160488\2019-08-11_lnglat_(-108.15557142789726, 47.62822185594208)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. There are no current active fires in the images provided, and the forecast for total precipitation is high, which will reduce the risk of new active fires. The wind speed is also predicted to be low, and the forecast specific humidity is high, further reducing the risk of fire ignition."
