Path,Current_Day_Fire_Count,Ground_Truth,"Group VIIRS band M11, VIIRS band I2, VIIRS band I1, NDVI, EVI2, total precipitation, wind speed, wind direction, minimum temperature, maximum temperature, energy release component, specific humidity, slope, aspect, elevation, Palmer drought severity index, landcover class, forecast total precipitation, forecast wind speed, forecast wind direction, forecast temperature, forecast specific humidity, current active fires_GeminiResponse"
"PNGs\2021\fire_25295966\2021-07-30_lnglat_(-104.4752919006433, 41.71423122953361)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  There are no current active fires, and the forecast for the next day is predicted to have low wind speed (0.15598261 to 1.2706263), low maximum temperature (18.06216 to 25.722828), and some precipitation (0.0 to 0.0).  These conditions are not favorable for the ignition or spread of a wildfire."
"PNGs\2020\fire_24332732\2020-08-19_lnglat_(-121.4350040971769, 37.34234985447351)\active fires_range(0.0,2142.0)_fc(2997).png",2997,Similar Active Fire,"Smaller Active Fire.   The forecast for the next day shows a moderate increase in temperature (yellow on the forecast temperature image), a slight decrease in wind speed (purple on the forecast wind speed image) and a slight decrease in humidity (purple on the forecast specific humidity image). Overall, these factors would suggest a slight decrease in fire activity, resulting in a smaller active fire. "
"PNGs\2020\fire_24191364\2020-07-08_lnglat_(-119.57853333861533, 38.86399679154084)\active fires_range(0.0,2124.0)_fc(113).png",113,Smaller Active Fire,"Smaller Active Fire. The forecast wind speed is lower than the current wind speed. This indicates that the fire may not spread as rapidly the next day. The forecast specific humidity is higher than the current specific humidity. This indicates that the air may be slightly more humid, which could help in slowing the fire down."
"PNGs\2018\fire_22141343\2018-09-12_lnglat_(-119.33141620048525, 46.49757376653563)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. The current active fire pixels are all purple, meaning there are no currently active fires.  The forecast precipitation, wind speed, and temperature are all fairly low. The forecast specific humidity is also low, indicating dry air, increasing fire risk. However, the forecast wind speed is relatively low, which would inhibit fire spread. Given that there are no current active fires and the moderate fire risk forecast for the next day, it is likely that there will be No New Active Fire."
"PNGs\2018\fire_21889986\2018-08-08_lnglat_(-119.00713557405969, 45.951704801599085)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   The images show there are no current active fires. The forecast wind direction (a light color to yellow) suggests a stronger wind, which would help to dissipate any small fires that could ignite. The forecast wind speed is also moderate (light color to yellow). The specific humidity (light color to yellow) is also low, meaning the air is dryer.  Overall, the forecast shows that there are conditions that would be unlikely to help a fire ignite and spread.  "
"PNGs\2018\fire_22141683\2018-09-15_lnglat_(-105.1492674772552, 33.575505598194326)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires and the predicted conditions for tomorrow are not particularly conducive to fire ignition. The predicted total precipitation is over 1 inch, which will likely dampen fuels and reduce fire risk. The forecast wind speed is moderate, and while the forecast temperature is somewhat warm, it is not exceptionally high. Finally, the forecast specific humidity is relatively high, which also points towards wetter conditions."
"PNGs\2021\fire_25295956\2021-07-13_lnglat_(-111.60758642256921, 44.73056167705514)\active fires_range(0.0,2048.0)_fc(112).png",112,Smaller Active Fire,"Smaller Active Fire. The total precipitation is very low, but there is more than none, making it likely to impact the current fires. The forecast wind speed is also relatively low, which could help contain the fires. These factors could result in the current active fires becoming smaller. "
"PNGs\2020\fire_24332995\2020-08-11_lnglat_(-109.25937459064363, 40.99791094914777)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires are represented in yellow and green. The next day, the forecast temperature is yellow, suggesting a higher temperature. The forecast wind speed is purple, suggesting a lower wind speed. The forecast specific humidity is purple, suggesting a lower specific humidity. This suggests that the overall conditions would be less favorable for active fires.  Therefore, we can expect no new active fires."
"PNGs\2020\fire_24332763\2020-10-10_lnglat_(-118.53275471913831, 36.207727426946626)\active fires_range(0.0,2024.0)_fc(98).png",98,Smaller Active Fire,"Smaller Active Fire.  The forecast wind speed and direction (yellow pixels represent higher values) indicate that the wind will be stronger and blowing from a different direction than the current day. This could mean that the fires will spread more quickly and in a different direction, potentially decreasing the size of the active fires. Additionally, the forecast specific humidity is slightly higher (yellow pixels represent higher values) which indicates that the air will be slightly more humid. This could help to slow the spread of the fires. However, the forecast temperature is also slightly higher (yellow pixels represent higher values) which could offset the effects of higher humidity. Overall, the combination of factors suggests that the next day will likely have smaller active fires. "
"PNGs\2018\fire_21890143\2018-07-21_lnglat_(-109.88426536221368, 39.303975463003)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire.  The current active fires image shows that there are no currently active fires.  The forecast for total precipitation is yellow, which indicates a large amount of precipitation.  High precipitation can reduce fire danger by moistening fuels.  Therefore, there is a very low chance of new active fires. "
"PNGs\2021\fire_25410996\2021-08-24_lnglat_(-122.02577423956753, 44.88489108497719)\active fires_range(0.0,2106.0)_fc(117).png",117,Similar Active Fire,"Smaller Active Fire. There is a small amount of precipitation forecast for the next day, which could dampen down the fire. The forecast wind speed is relatively low, which could also help to slow down the spread of the fire. Therefore, we can expect that the next day will have a smaller active fire."
"PNGs\2018\fire_21804975\2018-07-05_lnglat_(-111.89582671687364, 38.70522713649207)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The forecast for the next day shows a considerable amount of precipitation, which will help moisten fuels and decrease fire risk. Therefore, it is unlikely that new active fires will start."
"PNGs\2019\fire_23036806\2019-07-21_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There is no current active fire, and the forecast for the next day indicates no precipitation, a moderate wind speed, and above-average temperature. While these conditions could support a new fire, there is not enough information to conclude it will be the case.  It's more likely for no fire to start. "
"PNGs\2019\fire_23301095\2019-09-07_lnglat_(-112.34295298328414, 38.88877013714887)\active fires_range(0.0,1024.0)_fc(7).png",7,Larger Active Fire,"Similar Active Fire. There is currently an active fire, and there isn't much change in the forecast variables that suggest it would become larger or smaller. The forecast total precipitation is very low (less than 3 mm), forecast wind speed is moderate (between 1.7 and 5.1 m/s), and the forecast temperature is relatively warm (between 13 and 22 degrees Celsius), so the fire is unlikely to become much bigger. However, it's unlikely to completely extinguish itself either. The current active fire is in a forest area (landcover class is 1), which suggests it might continue to burn."
"PNGs\2019\fire_22939600\2019-06-18_lnglat_(-105.25706087786578, 33.63803917857873)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire.   - The images for current active fires show that there are none for this day.  - The forecast wind speed is large, which may contribute to a new fire. - The forecast temperature is moderate and would not make a significant difference. - The forecast precipitation is very small and would not be enough to prevent a new fire. - The forecast specific humidity is low, suggesting dry air and an increased risk of new fires. - However, the land cover class is mostly forest and grassland, which would require a strong ignition to start a new fire.  - Overall, these factors would likely lead to the possibility of a new fire, but the forecast precipitation and land cover class would make it unlikely. "
"PNGs\2018\fire_21617464\2018-03-01_lnglat_(-103.44209749392074, 39.83275660352338)\active fires_range(0.0,2012.0)_fc(5).png",5,No Active Fire,"Similar Active Fire. There is a currently active fire. The forecast variables, such as precipitation, wind speed, and temperature, show a moderate level of activity. Therefore, it is likely to have a similar active fire the next day. "
"PNGs\2018\fire_21999351\2018-08-21_lnglat_(-111.88150282502413, 45.14785686830326)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. Although the forecast wind speed (yellow) and temperature (yellow) will be greater than they were the day of the images, the forecast total precipitation (yellow) and specific humidity (yellow) will be higher.  The higher precipitation and specific humidity mean a wetter environment that will suppress potential fires. There are no active fires at the time of the images.  The higher precipitation and specific humidity make it unlikely that new active fires will start. "
"PNGs\2018\fire_21805022\2018-06-25_lnglat_(-104.77577338683842, 35.30032145334167)\active fires_range(0.0,2036.0)_fc(9).png",9,No Active Fire,"Similar Active Fire.   The wind speed, wind direction, and temperature are relatively similar compared to the previous day, and there is no increase in the maximum temperature.  There is a slight increase in the specific humidity, which means there is a small increase in the moisture in the air, but not enough to make a significant difference.  This suggests that the fire will remain at a similar size. "
"PNGs\2020\fire_24104639\2020-06-25_lnglat_(-114.2173832780409, 38.353709217145884)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,No New Active Fire.  The forecast shows a small amount of precipitation and the wind speed and direction are not conducive for an active fire.
"PNGs\2018\fire_21804883\2018-06-28_lnglat_(-120.58483638652916, 45.27533530780384)\active fires_range(0.0,1000.0)_fc(4).png",4,Similar Active Fire,"Smaller Active Fire.   The current active fire image shows one pixel is on fire.  The forecast specific humidity is slightly increasing, meaning the air will have slightly more moisture.  The forecast total precipitation is very low, meaning no rain is expected. The forecast wind speed is increasing and will be stronger. While the wind will help to spread the fire,  the increase in specific humidity and lack of precipitation will help to dampen the fire, meaning the fire will be smaller. "
"PNGs\2018\fire_22141461\2018-10-07_lnglat_(-115.30079633241348, 44.5747310104)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   There are no current active fires, and although the forecast wind speed is moderately high, the forecasted total precipitation is high enough that it is likely to prevent new fires from starting. "
"PNGs\2021\fire_25411827\2021-08-19_lnglat_(-117.71438403401605, 47.93119214614005)\active fires_range(0.0,2100.0)_fc(94).png",94,Smaller Active Fire,"Similar Active Fire  The forecast for wind speed and direction indicates minimal changes, the forecast for temperature is slightly increasing which can exacerbate the fire, however, there is a slight increase in the forecast for specific humidity, which might mitigate the increase in fire size. So, considering all these factors, it is likely that the active fire will remain similar in size. "
"PNGs\2020\fire_24604426\2020-10-08_lnglat_(-119.95391845968472, 39.778049339201054)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire   The current active fire image is completely purple, which means there are no active fires. The forecast wind speed is relatively low, ranging from 0.30738348 to 1.6835381. The forecast wind direction is also relatively low, ranging from -34.000095 to 65.27596. This suggests that the wind will not be a significant factor in spreading any potential fires. The forecast specific humidity is low, ranging from 0.0035767637 to 0.0048703635, indicating dry air which increases fire risk. However, the forecast total precipitation shows that there will be some precipitation, ranging from 0.0 to 0.6875, which could help reduce fire risk. Therefore, it is likely that there will be no new active fires on the next day. "
"PNGs\2021\fire_25295937\2021-07-28_lnglat_(-106.86567525644737, 45.77745116249163)\active fires_range(0.0,1930.0)_fc(14).png",14,No Active Fire,"Similar Active Fire.  - There are active fires in the current data. - The forecast wind speed is similar to the current wind speed. - The forecast temperature is slightly higher than the current temperature. - The forecast wind direction is similar to the current wind direction.  - The forecast specific humidity is a bit lower than the current specific humidity, however, the total precipitation is forecast to be lower than the current data as well, indicating dry conditions but not a drastic change. - In conclusion, since the forecast wind speed and direction are similar to the current data, the temperature is increasing slightly, and precipitation is decreasing, it is likely the fire will continue to burn similarly."
"PNGs\2019\fire_23160511\2019-08-21_lnglat_(-106.8315240247739, 42.33910891436839)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires and the forecast wind speed, wind direction and specific humidity is relatively low. This suggests there are not going to be any new active fires."
"PNGs\2019\fire_23410619\2019-10-26_lnglat_(-119.05502983006967, 34.31546126495426)\active fires_range(0.0,1006.0)_fc(8).png",8,Larger Active Fire,"Smaller Active Fire. There is only a small active fire in the current image. Looking at the forecast variables, there is a very low amount of precipitation predicted, and the humidity is also very low. This indicates that the air will be dry, which would help dry out fuels and make it easier for fires to spread. However, the forecast wind speed is low, so the fire is unlikely to spread quickly. As a result, it is likely that the fire will be smaller the next day, but it will not be extinguished. "
"PNGs\2019\fire_23036806\2019-07-20_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no current active fires. While the forecast temperature is higher, which could indicate a higher risk of fire, the forecast precipitation is higher, which would decrease the risk."
"PNGs\2020\fire_24332700\2020-09-05_lnglat_(-122.23892764996224, 38.62442831206703)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  There are no current active fires. The forecast total precipitation is low, which could indicate increased fire risk. However, the forecast wind speed is low and the forecast temperature is not very high.  Therefore, a new active fire is unlikely. "
"PNGs\2019\fire_23036860\2019-07-11_lnglat_(-115.01585368667553, 44.53479029066765)\active fires_range(0.0,2136.0)_fc(23).png",23,Larger Active Fire,"Smaller Active Fire.  The current active fire is small (there is only one yellow pixel), while the forecast total precipitation is relatively high (yellow). Even though the forecast temperature is also high (yellow), there will be some dampening of the active fires due to the precipitation, leading to a smaller active fire. "
"PNGs\2018\fire_21890019\2018-07-26_lnglat_(-116.14989994429293, 43.99956026136247)\active fires_range(0.0,2054.0)_fc(62).png",62,Smaller Active Fire,"Smaller Active Fire.   Reasoning:  - The forecast total precipitation is very low, which indicates dry conditions and will not help dampen the fire.  - The forecast temperature is higher, which will contribute to drying out fuels and increase the risk of fire spread.  - The forecast wind speed is low, which will slow the spread of fire.   - The forecast wind direction is not a major factor in this case. - The current active fires are fairly small, and the factors above suggest that the fire will probably shrink rather than grow in the next day. "
"PNGs\2020\fire_24333012\2020-08-29_lnglat_(-105.63589699667628, 40.64309442163694)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There are no active fires currently, the forecast for precipitation is relatively high, and the forecast wind speed is low, which will suppress fire activity."
"PNGs\2019\fire_23159657\2019-08-12_lnglat_(-111.5817128987632, 33.722242632939064)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   The current active fire image shows there are no active fires at the moment. The forecast total precipitation image indicates that there will be rain on the next day, which should decrease fire risk. While the forecast temperature image shows that the temperature will be slightly higher, the wind speed image indicates that wind speed will be lower. Lower wind speed will limit the spread of any new fires. Also, the forecast specific humidity image indicates that specific humidity is expected to be slightly higher, suggesting that the air will be more humid, which also decreases the risk of fire ignition. Therefore, the next day will likely have no new active fires. "
"PNGs\2021\fire_25548658\2021-09-22_lnglat_(-112.2062815738834, 46.17398299468568)\active fires_range(0.0,2018.0)_fc(116).png",116,Smaller Active Fire,Smaller Active Fire. The forecast wind speed is predicted to be lower. The forecast precipitation is predicted to be higher. Both will decrease the size of the active fire.
"PNGs\2021\fire_25205362\2021-06-14_lnglat_(-108.84186187393551, 39.74240922038033)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires image shows no active fires, so we can rule out the options Similar Active Fire, Larger Active Fire, and Smaller Active Fire. The forecast wind speed, wind direction, and temperature are all increasing, and the forecast precipitation is zero, all of which suggest that fire conditions will be more favorable for a new fire. However, the forecast specific humidity is increasing, which suggests that the air will be more moist and therefore less likely to support a fire. Since the forecast specific humidity is increasing, it is more likely that the next day will have No New Active Fire. "
"PNGs\2019\fire_23037424\2019-07-22_lnglat_(-114.36066310200832, 47.44974750694394)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"Smaller Active Fire.   - The current active fire data shows a single active fire (yellow pixel). - The forecast wind speed is relatively low (yellow-green pixels) which means that the wind will not spread the fire quickly. - The forecast specific humidity is relatively low (yellow pixels), implying dry conditions which can make the fire die down faster. - The forecast total precipitation shows a minor amount of rain (light green).  Therefore, considering the low wind speed and the possibility of rain, it is likely that the next day will see a Smaller Active Fire."
"PNGs\2019\fire_22863125\2019-05-25_lnglat_(-120.79733666367041, 35.81460732206618)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The ""current active fires"" image is all purple which means there are no currently burning fires detected. The ""VIIRS band M11"" image indicates a single pixel with a high value of 6438 which means there is a high chance of a fire starting, but there is no current fire. The ""forecast total precipitation"" image shows a large amount of precipitation, which suggests a lower chance of fire starting. The ""forecast wind speed"" image shows low wind speeds, which makes it difficult for a fire to spread rapidly, especially with the forecast precipitation. The ""forecast temperature"" image also shows relatively low temperatures, which doesn't provide the optimal condition for a fire to start. Given these factors, the likelihood of a new fire starting is low.  Therefore, the next day will have No New Active Fire. "
