Path,Current_Day_Fire_Count,Ground_Truth,"Group VIIRS band M11, VIIRS band I2, VIIRS band I1, NDVI, EVI2, total precipitation, wind speed, wind direction, minimum temperature, maximum temperature, energy release component, specific humidity, slope, aspect, elevation, Palmer drought severity index, landcover class, forecast total precipitation, forecast wind speed, forecast wind direction, forecast temperature, forecast specific humidity, current active fires_GeminiResponse"
"PNGs\2019\fire_23036806\2019-07-20_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire  Reasoning: 1. The current active fires show a few locations. 2. The forecast temperature (yellow) and forecast specific humidity (yellow) are very high which indicates dry and hot conditions. 3. The forecast wind speed (yellow) and forecast wind direction (yellow) indicate there is a wind.  4. High temperature, dry air and wind are favorable conditions for fire to start and spread.    Therefore, it is likely that there will be a new wildfire or the current wildfire will spread and increase in size."
"PNGs\2020\fire_24333293\2020-08-26_lnglat_(-103.45350351555433, 41.65438135222368)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"New Active Fire.   The current active fire image shows there are no active fires. Looking at the forecasted images, the temperature is going to increase (Yellow color) while the specific humidity is decreasing (purple color) which indicates a dryer environment. Also, the total precipitation forecast shows very little precipitation (Purple color), which contributes to dry conditions. These conditions can lead to a new wildfire. Looking at the VIISS band I2, which indicates vegetation health, it shows that there are a lot of yellow and green pixels, which represent healthy vegetation that can easily ignite."
"PNGs\2019\fire_23036559\2019-07-22_lnglat_(-112.44018019700813, 34.28358820544233)\active fires_range(0.0,1006.0)_fc(4).png",4,No Active Fire,"Smaller Active Fire.  The forecast wind speed (yellow color) is higher than current wind speed (purple color).  This suggests that the wind might cause the fire to spread more than usual. The forecast temperature (yellow color) is higher than current temperature (purple color). This suggests that the fuel might dry out more, making the fire easier to ignite. Also the forecast specific humidity (yellow color) is lower than the current specific humidity (purple color) meaning that the air will be dryer which is an indicator of an increased fire risk.  The forecast total precipitation is very low meaning that it might not rain which is another indicator of fire risk. Since the fire is decreasing in size and the forecast variables suggest increased fire risk, the fire is likely to stay active with a similar or slightly bigger size. "
"PNGs\2019\fire_23159838\2019-08-08_lnglat_(-115.33490700945245, 42.509773181024876)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire  - There is no current active fire in the area, but the weather is expected to be a bit warm with the maximum temperature ranging between 291.1 and 304.1 degrees.  - Additionally, the forecast specific humidity is between 0.005903686 and 0.006665086, which means the air will be dry. - The wind speed is expected to be moderate, ranging from 1.4479644 to 2.32875. - With the expected dry conditions and moderate wind speed, the chance of a new wildfire is relatively high. However, the forecast total precipitation is between 7.0 and 76.5625.  - This suggests that the area will be getting rain which will help to dampen the fuels and reduce the risk of new wildfires. - The forecast specific humidity is also relatively high, which suggests that the air will be more moist than dry. - Overall, while the temperature and wind speed are conducive to fire ignition, the expected rainfall and high specific humidity will likely prevent any new fire ignition. "
"PNGs\2019\fire_23300741\2019-09-06_lnglat_(-111.97238065891116, 33.97821074680577)\active fires_range(0.0,2024.0)_fc(82).png",82,Smaller Active Fire,"Smaller Active Fire.  The forecast shows that there will be a small amount of precipitation in the area. However, the forecast temperature is high, and the specific humidity is low, which is unfavorable for decreasing the fire. Since the fire is already decreasing in size, we can expect that it will continue to decrease, but still remain active. "
"PNGs\2020\fire_24332922\2020-08-26_lnglat_(-115.396220739204, 45.247876298116694)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.  There are a couple of factors that point to a new wildfire. First, the forecast wind speed is shown to increase. Wind speeds play a significant role in the spread and intensity of wildfires. The forecast shows an increase in wind speed for the next day. Second, the maximum temperature for the next day is shown to increase. This would result in an increase in fuel dryness and increase the chance of ignition. However, the forecast for precipitation indicates a small amount of rainfall, which would dampen the chances of a wildfire occurring. But, the increase in temperature could counteract the effects of this minimal rainfall. The lack of recent fire activity, as shown in the “current active fires” image, makes the potential of a new fire increase further. The information provided suggests the conditions are ripe for a new wildfire."
"PNGs\2021\fire_25295923\2021-07-09_lnglat_(-107.7159951214983, 46.25922856687696)\active fires_range(0.0,1848.0)_fc(192).png",192,Smaller Active Fire,"Smaller Active Fire  **Reasoning:**  * **Current Active Fires:** The current active fires image shows multiple active fires in the area. * **Forecast Wind Speed:** The forecast wind speed image shows higher wind speeds compared to the previous day. * **Forecast Wind Direction:**  While there is not a lot of variation in the wind direction, the forecast image shows a slightly stronger wind direction compared to the current image. * **Forecast Temperature:** The forecast temperature image shows an increase in temperature compared to the current day. * **Forecast Precipitation:** The forecast precipitation image shows no significant precipitation, which will not reduce the dryness of the fuels.  These factors suggest that the fire will continue, but the slightly higher wind speed and increased temperatures may increase the intensity of the fire. Since the fire is currently decreasing in size, it is likely that the increased intensity will cause a moderate expansion of the fire.  Therefore, the fire will be smaller than the current day, but not completely gone. "
"PNGs\2020\fire_24695758\2020-11-25_lnglat_(-118.64685290649082, 43.84387399587413)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   It is likely that there will be a new fire tomorrow, although a smaller one compared to the current active fires.  The following information supports this prediction:   - There is a significant amount of fuel available. The values in the I2 band (near-infrared wavelengths) are mostly high, indicating a large amount of vegetation and potential fuel. - The forecast wind speed (yellow color in the image) is slightly higher than the current wind speed (purple).  This suggests the wind will pick up slightly, which can make fires more likely to ignite and spread.  - The forecast temperature (yellow color) is slightly higher than the current temperature (purple).  Higher temperatures can dry out vegetation and make it more susceptible to burning.  - The forecast total precipitation (yellow color) is slightly higher than the current precipitation (purple). The area has been very dry, but this does suggest there could be some precipitation in the next day, which could decrease the likelihood of a new fire but does not definitively make it impossible. - The forecast specific humidity (yellow color) is higher than the current specific humidity (purple), meaning the air will be slightly more humid.  Humid air can help to dampen down fuels and make them less susceptible to burning, but this is a small change compared to the other factors. - The current active fires are still burning.  This suggests that there is a good chance that a new fire could ignite in the area, especially with the slightly warmer temperatures and increased wind speed.   Overall, the changes in the weather forecast suggest that the conditions for a new fire will be slightly more favorable than they are currently.  However, the fact that there are still active fires burning in the area, means the probability of a new fire is relatively high."
"PNGs\2021\fire_25295869\2021-07-26_lnglat_(-111.67383826016501, 47.113572921679335)\active fires_range(0.0,2006.0)_fc(357).png",357,Smaller Active Fire,"Smaller Active Fire. The fire is currently active, and the predicted wind speed and direction show a slight increase in both, which would increase the size of the fire. However, the forecast precipitation will have a slight dampening effect on the fire, preventing a larger increase. Therefore, the fire will likely be a similar size with some growth."
"PNGs\2020\fire_24025610\2020-05-26_lnglat_(-111.2985864607213, 33.38502210401257)\active fires_range(0.0,1012.0)_fc(11).png",11,Smaller Active Fire,"Similar Active Fire.  *  The forecast precipitation is low, and the forecast wind speed is moderate.  These factors would tend to allow for some fire spread, but the small amount of rain will prevent a rapid increase in the fire's size.  *  The forecast wind direction is opposite of the current wind direction, which will limit spread to new areas. *  The forecast temperature is a little higher, but the forecast specific humidity is moderate, suggesting the fire won't spread rapidly.   The combination of these factors suggests that the fire will likely remain similar in size to the current day. "
"PNGs\2021\fire_25295837\2021-08-20_lnglat_(-116.2219766960652, 48.335340415265534)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   We can see that the forecast for wind speed is yellow and the forecast for wind direction is yellow as well. This means that the wind will be strong and moving in a certain direction, potentially leading to fire spread. Also, although the forecast for total precipitation is purple, it shows a small amount of rain which is not enough to reduce fire risk. Additionally, the forecast for temperature is yellow which means it will be hotter the next day, making the environment more susceptible to fire. Finally, the forecast for specific humidity is yellow which means it will be dry, further increasing fire risk. Based on all these factors, we can predict that there will be a new wildfire the next day."
"PNGs\2021\fire_25204858\2021-06-02_lnglat_(-111.79989968598849, 35.51948386556882)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No Active Fire.   Looking at the images, the forecast for precipitation is high, and the NDVI and EVI2 are high in the area. These are signs that the vegetation is healthy, and there is a high chance of rainfall. The combination of these factors indicates a very low chance of wildfire. The wind direction is also forecast to blow toward the water body."
"PNGs\2018\fire_21890058\2018-07-23_lnglat_(-116.45610431519688, 42.169549244398)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.  -  There is no active fire currently, but the forecast predicts a high temperature, a high wind speed, a low specific humidity, and low precipitation for the next day. - These are all favorable conditions for the start of a new fire.  - So, there is a high chance of a new fire starting the next day."
"PNGs\2021\fire_25295937\2021-08-01_lnglat_(-106.86567525644737, 45.77745116249163)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. There was no active fire detected on the day. The forecast for the next day suggests a minimal amount of precipitation with no extreme wind speed. Therefore, based on this information, there will be no new active fire on the next day. "
"PNGs\2021\fire_25548182\2021-09-13_lnglat_(-121.18846164057139, 46.94032086976767)\active fires_range(0.0,2130.0)_fc(27).png",27,Larger Active Fire,"Smaller Active Fire.   We know that the fire is decreasing in size, but several factors suggest that there will be an active fire on the next day:  - VIIRS band M11, which detects active fires and hotspots, shows a larger area in yellow, which suggests higher temperatures and indicates an active fire. - The minimum temperature forecast shows higher temperatures in the next day, which could contribute to overnight burning. - The maximum temperature forecast shows an increase in maximum temperature, which could dry out fuels and increase fire risk. - The forecast specific humidity shows a decrease, meaning the air will be drier, and that could dry out fuels and increase fire risk.  Although the fire is decreasing in size, these factors indicate a continued risk of fire on the next day, though smaller."
"PNGs\2021\fire_25295966\2021-07-30_lnglat_(-104.4752919006433, 41.71423122953361)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"Similar Active Fire.  While the forecast predicts a low amount of precipitation (forecast total precipitation) and a slight increase in temperature (forecast temperature), the specific humidity (forecast specific humidity) is relatively high, and the current active fires are relatively small. These factors suggest that the fire will likely continue at a similar level of activity rather than a significant increase."
"PNGs\2020\fire_24332732\2020-08-19_lnglat_(-121.4350040971769, 37.34234985447351)\active fires_range(0.0,2142.0)_fc(2997).png",2997,Similar Active Fire,"Similar Active Fire.  The predicted wind speed is higher, which could contribute to the spread of the fire. However, the forecasted specific humidity is also increasing, indicating the air will be more moist, which can reduce the intensity of the fire. These factors could result in a similar size for the active fire on the next day. "
"PNGs\2020\fire_24191364\2020-07-08_lnglat_(-119.57853333861533, 38.86399679154084)\active fires_range(0.0,2124.0)_fc(113).png",113,Smaller Active Fire,"Smaller Active Fire.   - We can see an active fire on the current day in ""current active fires"". - We can also see from the forecast for ""total precipitation"" that there is no rain in the forecast for the next day. - The ""minimum temperature"", ""maximum temperature"", and ""forecast specific humidity"" are all showing warmer conditions. This means that the weather is likely to be conducive to continuing the fire, but not conducive to it spreading very far.  - There is no significant increase in ""wind speed"" predicted.  - The ""energy release component"" also suggests that the fire is not likely to be that intense, suggesting the fire may just continue to smolder. - Given all of this information, it is likely that there will be a fire the next day, but it will be smaller in size as it continues to smolder."
"PNGs\2018\fire_22141343\2018-09-12_lnglat_(-119.33141620048525, 46.49757376653563)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire. There is a chance that a new wildfire will start tomorrow. However, there is a small amount of precipitation forecast (image 28) which would reduce fire risk. Also, forecast wind speed is not very high (image 29), which would also reduce the chance of a new wildfire starting."
"PNGs\2018\fire_21889986\2018-08-08_lnglat_(-119.00713557405969, 45.951704801599085)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire  - There is no precipitation forecast for the next day. - The forecast temperature is higher than the current day’s temperature. - This will dry out the vegetation and increase the likelihood of ignition. - Though the wind speed is low, the wind direction is likely to aid the spread of any new fire.  - Therefore, there is a high likelihood of a new fire ignition on the next day."
"PNGs\2018\fire_22141683\2018-09-15_lnglat_(-105.1492674772552, 33.575505598194326)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire  The images show that the current day does not have any active fires. However, looking at the forecast images we can see that the forecast temperature will increase with the forecast specific humidity decreasing. As a result, the fuel could dry out and the risk of fire is increased. Lastly, the forecast wind speed has also increased, which can help spread the fire further. Considering all these factors, we can predict that there will be a new wildfire on the following day. "
"PNGs\2021\fire_25295956\2021-07-13_lnglat_(-111.60758642256921, 44.73056167705514)\active fires_range(0.0,2048.0)_fc(112).png",112,Smaller Active Fire,"Similar Active Fire  The current active fire is small. The wind speed is predicted to be slightly smaller on the next day, which means the fire will not be spread by wind as much. The forecast specific humidity is slightly higher, which suggests that the air is going to be slightly more humid, which can slow the fire growth. The forecast total precipitation is very small, meaning it will not extinguish the fire. All of these factors suggest that the fire will be of a similar size to the current day.  "
"PNGs\2020\fire_24332995\2020-08-11_lnglat_(-109.25937459064363, 40.99791094914777)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   The current active fire image shows that there is at least one active fire. The land cover image shows that the area is covered with vegetation, which could be a source of fuel. The forecast precipitation image shows that there is no rain predicted. The forecast wind speed image shows that there are moderate winds predicted. The forecast temperature image shows that there is a moderate temperature predicted. The forecast specific humidity image shows that the air is predicted to be dry. All these factors point towards a higher risk of wildfire. "
"PNGs\2020\fire_24332763\2020-10-10_lnglat_(-118.53275471913831, 36.207727426946626)\active fires_range(0.0,2024.0)_fc(98).png",98,Smaller Active Fire,"Smaller Active Fire  The fire is decreasing in size, but the temperature is increasing, and it is going to be dry. Therefore, the fire might get a little larger.  Although it might increase a bit, it is probably going to be smaller than the size it was before. "
"PNGs\2018\fire_21890143\2018-07-21_lnglat_(-109.88426536221368, 39.303975463003)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"New Active Fire.   Here’s why:  The images show that the area is experiencing drought conditions, with a relatively high Palmer Drought Severity Index (PDSI), and has a high fuel load, as indicated by the EVI2 and I2 images. This suggests that there is a high likelihood of new fire ignition.  The forecast wind speed is also high, which is an indicator of faster fire spread.  While there is predicted precipitation, the amount of precipitation is likely not enough to significantly reduce the fire risk. Additionally, the high maximum temperatures in the forecast can further dry out the area, further increasing the fire risk. In the current active fires image, there is at least one active fire in the area. Therefore, the likelihood of new fires is high. "
"PNGs\2021\fire_25410996\2021-08-24_lnglat_(-122.02577423956753, 44.88489108497719)\active fires_range(0.0,2106.0)_fc(117).png",117,Similar Active Fire,"Smaller Active Fire  -The 'current active fire' image shows that there are multiple active fires.  -The 'forecast wind speed' image shows a high amount of wind speed.  -The 'forecast wind direction' image indicates that the wind will blow toward the active fires. -The 'forecast temperature' shows that the temperature will be around 17 Celsius, which is warm enough to sustain an active fire. -The 'forecast specific humidity' shows that the air will be dry, which can dry out the fuel and exacerbate the fire.  Therefore, the fire could spread due to strong wind speed, and could increase in size in spite of no additional ignition.  Based on the forecast data, it is likely that the active fire will not be extinguished and will remain active with similar size."
"PNGs\2018\fire_21804975\2018-07-05_lnglat_(-111.89582671687364, 38.70522713649207)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The current active fire image shows no fire. The total precipitation image for the following day predicts a large amount of rain. In addition, the forecast temperature shows a relatively low temperature and specific humidity suggests high humidity for the following day. These factors decrease the risk of a new wildfire."
"PNGs\2019\fire_23036806\2019-07-21_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire  The image shows no active fires for the current day, so we can safely assume there is no fire now. The weather forecast does not show an increased risk of fire for the next day. Therefore, we can conclude that there will be no new active fires."
"PNGs\2019\fire_23301095\2019-09-07_lnglat_(-112.34295298328414, 38.88877013714887)\active fires_range(0.0,1024.0)_fc(7).png",7,Larger Active Fire,"Similar Active Fire. There is one active fire in the current day and one in the next day. The forecast wind direction is predicted to be similar to today and the wind speed is slightly increasing, but the increase in forecast precipitation suggests the fire will be similar to or slightly smaller in size."
"PNGs\2019\fire_22939600\2019-06-18_lnglat_(-105.25706087786578, 33.63803917857873)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"New Active Fire  Here is the reasoning:   -  **Low precipitation:** The forecast total precipitation image shows a very low amount of precipitation, indicating dry conditions. This is a significant factor in fire ignition.   - **High temperatures:** The forecast temperature image shows high temperatures, increasing the risk of fuels drying out and becoming more susceptible to ignition.   - **High wind speed:** The forecast wind speed image shows high wind speeds, which can rapidly spread fires and make them more difficult to control.   - **Moderate energy release component:** The energy release component image shows a moderate potential for fire intensity, suggesting that any fire that starts could be significant.   - **Low specific humidity:**  The forecast specific humidity image indicates dry air, further contributing to the risk of fire ignition and spread.  These factors combined create a high risk for new wildfire ignition.  However, it is important to note that the exact location and size of any potential new fires cannot be predicted from these images alone. "
"PNGs\2018\fire_21617464\2018-03-01_lnglat_(-103.44209749392074, 39.83275660352338)\active fires_range(0.0,2012.0)_fc(5).png",5,No Active Fire,"Smaller Active Fire  The images show that there is a current active fire. The forecast shows that the specific humidity will be low and there is no significant precipitation expected. This suggests that the fire could continue to burn. However, the forecast temperature is relatively low and the wind speed is predicted to be low as well. These factors suggest that the fire will be somewhat contained and will not grow significantly. Therefore, it is likely that the fire will be smaller on the next day."
"PNGs\2018\fire_21999351\2018-08-21_lnglat_(-111.88150282502413, 45.14785686830326)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The current active fires image shows no fires. The total precipitation, forecast total precipitation, forecast wind speed and forecast temperature all indicate some level of moisture and less extreme conditions which will likely reduce fire risk. The forecast specific humidity is low, however the other factors, particularly the forecasted precipitation and temperature, indicate less potential for a fire.  Finally, the landcover class shows primarily forested areas which are generally more susceptible to fire, but the other factors suggest low likelihood of a new wildfire."
"PNGs\2018\fire_21805022\2018-06-25_lnglat_(-104.77577338683842, 35.30032145334167)\active fires_range(0.0,2036.0)_fc(9).png",9,No Active Fire,"Similar Active Fire  The forecast wind speed and wind direction suggest that the fire may spread to new areas. However, the forecast specific humidity shows increased moisture in the air, which may help dampen the fire. In addition, the forecast total precipitation shows a possibility of rain, which would help suppress the fire. Considering these factors, the fire may not increase significantly, but there may be a chance of new ignition points and spread to nearby areas. Therefore, we can predict that the fire size on the next day will be similar to the current day."
"PNGs\2020\fire_24104639\2020-06-25_lnglat_(-114.2173832780409, 38.353709217145884)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire.   The current active fires image shows no fires. The forecast total precipitation is a decent amount and will help to moisten the fuels. The forecast wind speed is relatively low. While the forecast temperature will be a little warmer, these conditions are not as conducive to fire ignition as dry conditions and high winds."
"PNGs\2018\fire_21804883\2018-06-28_lnglat_(-120.58483638652916, 45.27533530780384)\active fires_range(0.0,1000.0)_fc(4).png",4,Similar Active Fire,"Similar Active Fire  The forecast wind speed is increasing slightly and the forecast temperature is increasing, but both of these factors are expected to be low. There is no forecast precipitation, and the current active fires are small and isolated. Thus, the fire size is likely to stay about the same."
"PNGs\2018\fire_22141461\2018-10-07_lnglat_(-115.30079633241348, 44.5747310104)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,No New Active Fire  - There are no current active fires. - The forecast precipitation is more than 4.5 mm. - There is no indication that the minimum temperature will be warm enough for active burning during nighttime. - The predicted wind speed is less than 1 m/s.  Based on the above information it can be concluded that there is no possibility for a new wildfire in the area.
"PNGs\2021\fire_25411827\2021-08-19_lnglat_(-117.71438403401605, 47.93119214614005)\active fires_range(0.0,2100.0)_fc(94).png",94,Smaller Active Fire,"Smaller Active Fire.   We can see a small active fire in the current active fire image, however, the forecast wind speed is very low which suggests that the fire will not spread much. The forecast temperature is also mild and there is no forecast precipitation. As a result, the fire is likely to be smaller in size the next day.  "
"PNGs\2020\fire_24604426\2020-10-08_lnglat_(-119.95391845968472, 39.778049339201054)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   The forecast indicates a slightly higher wind speed and slightly lower specific humidity. The minimum and maximum temperature are expected to be slightly higher, which can contribute to drying out fuels. Although no significant precipitation is predicted, these factors suggest an increased risk of new fire ignition. The current active fires show that the area is prone to fire activity. Thus, it is possible that a new wildfire may start on the next day."
"PNGs\2021\fire_25295937\2021-07-28_lnglat_(-106.86567525644737, 45.77745116249163)\active fires_range(0.0,1930.0)_fc(14).png",14,No Active Fire,"Similar Active Fire.   The forecast wind speed is between 1.44 to 3.81, which is not very high to spread the fire quickly. In addition, the forecast specific humidity (0.0064 to 0.0069), which indicates the presence of moisture in the air. This suggests a moderate amount of moisture, which can help contain the fire.  The forecast precipitation is between 0.0 to 0.0, meaning that there are no predictions for rain, which can reduce the fire size and intensity. With all of the above factors, the fire is expected to stay similar in size. "
"PNGs\2019\fire_23160511\2019-08-21_lnglat_(-106.8315240247739, 42.33910891436839)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  Although the images show dry conditions and the potential for fire, there is no existing active fire detected in the images. The forecast temperature and wind speed are moderate, meaning that they are not hot enough or windy enough to cause a new fire to ignite.  The forecast precipitation is very low which is not favorable, however, the absence of an active fire and the moderate wind and temperature conditions outweigh the effects of the precipitation. "
"PNGs\2019\fire_23410619\2019-10-26_lnglat_(-119.05502983006967, 34.31546126495426)\active fires_range(0.0,1006.0)_fc(8).png",8,Larger Active Fire,"Similar Active Fire  The forecast wind speed is similar to the current wind speed, the forecast precipitation is extremely low, the forecast temperature is similar to the current temperature and the forecast specific humidity is similar to the current specific humidity. As a result, the fire size will likely be similar."
"PNGs\2019\fire_23036806\2019-07-20_lnglat_(-119.69456076085018, 46.47321921214271)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire  The current active fire image shows a single yellow dot, indicating there is already a fire. The forecast wind direction and wind speed show a direction that could drive the fire towards the areas of yellow in the NDVI and EVI2 images, which could be fuel for the fire. Even though there is a chance of precipitation, it is not enough to stop the fire, making the possibility of a larger active fire the most likely outcome. "
"PNGs\2020\fire_24332700\2020-09-05_lnglat_(-122.23892764996224, 38.62442831206703)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The ""current active fires"" image shows no active fire pixels. Even though the forecasted conditions are not ideal, it is unlikely there will be a fire without a current one to spread from. The wind speed is moderate. The specific humidity is low, but there is no rain forecast, so it is unlikely that a new fire will spark."
